participant,list,output_position,word,category,serial_position,list_group
24,3,4,XYLOPHONE,INSTRUMENTS,13,early
24,3,5,GUITAR,INSTRUMENTS,14,early
24,3,6,LARVA,INSECTS,1,early
24,3,7,WORMS,,7,early
24,3,8,MONARCH,INSECTS,4,early
24,3,9,WILLOW,TREES,5,early
24,3,10,EUCALYPTUS,TREES,6,early
24,3,11,EUCALYPTUS,TREES,6,early
24,3,12,WORMS,,12,early
24,3,13,WORMS,,13,early
24,3,14,MONARCH,INSECTS,4,early
24,4,1,SUNFLOWER,FLOWERS,14,early
24,4,2,MOVIE,,2,early
24,4,3,CARSON,,3,early
24,4,4,KISS,,4,early
24,4,5,DAISY,FLOWERS,16,early
24,4,6,MONTANA,STATES,4,early
24,4,7,UTAH,STATES,1,early
24,4,8,ARIZONA,STATES,3,early
24,4,9,MEAN,,9,early
24,4,10,UNDERWEAR,CLOTHING,9,early
24,4,11,BIRD,,11,early
24,4,12,VIDEOS,,12,early
24,4,13,PANTS,CLOTHING,12,early
24,4,14,DRESS,CLOTHING,11,early
24,4,15,FORK,KITCHEN-RELATED,8,early
24,4,16,TOASTER,KITCHEN-RELATED,5,early
24,4,17,NICE,,0,early
24,4,18,SKILLET,KITCHEN-RELATED,7,early
24,5,1,STRAWBERRY,FRUITS,13,early
24,5,2,TANGELA,,2,early
24,5,3,KIWI,FRUITS,15,early
24,5,4,GUAVA,FRUITS,16,early
24,5,5,CORRIDOR,BUILDING RELATED,6,early
24,5,6,DOOR,BUILDING RELATED,5,early
24,5,7,WINDOW,BUILDING RELATED,8,early
24,5,8,CAUGHT,,8,early
24,5,9,SPATULA,KITCHEN-RELATED,1,early
24,5,10,GLASS,KITCHEN-RELATED,3,early
24,5,11,REFRIGERATOR,KITCHEN-RELATED,4,early
24,5,12,COW,MAMMALS,10,early
24,5,13,GIRAFFE,MAMMALS,9,early
24,5,14,MOUSE,MAMMALS,11,early
24,5,15,HORSE,MAMMALS,12,early
24,6,1,TEXAS,STATES,13,early
24,6,2,PENNSYLVANIA,STATES,14,early
24,6,3,OHIO,STATES,15,early
24,6,4,ALASKA,STATES,16,early
24,6,5,VODKA,,5,early
24,6,6,OKRA,VEGETABLES,11,early
24,6,7,PUMPKIN,VEGETABLES,10,early
24,6,8,GINGER,VEGETABLES,9,early
24,6,9,WASP,INSECTS,2,early
24,6,10,CHRYSALIS,INSECTS,1,early
24,6,11,TERMITE,INSECTS,3,early
24,6,12,FETAL,,12,early
24,6,13,RABBIT,MAMMALS,6,early
24,6,14,FOX,MAMMALS,5,early
24,6,15,RHINOCEROS,MAMMALS,7,early
24,6,16,FOX,MAMMALS,5,early
24,6,17,RABBIT,MAMMALS,6,early
24,6,18,RHINOCEROS,MAMMALS,7,early
24,7,1,SQUASH,VEGETABLES,16,early
24,7,2,BIKINI,,2,early
24,7,3,ZUCCHINI,VEGETABLES,14,early
24,7,4,MIAMI,CITIES,5,early
24,7,5,STOCKHOLM,CITIES,6,early
24,7,6,BOMBAY,CITIES,7,early
24,7,7,TORONTO,CITIES,8,early
24,7,8,WOLF,MAMMALS,3,early
24,7,9,SHEEP,MAMMALS,1,early
24,7,10,PANTHER,MAMMALS,2,early
24,7,11,SHEEP,MAMMALS,1,early
24,7,12,HINDER,,12,early
24,8,1,CHICAGO,CITIES,12,late
24,8,2,BERLIN,CITIES,15,late
24,8,3,SYDNEY,CITIES,3,late
24,8,4,GLOVES,CLOTHING,13,late
24,8,5,SYCAMORE,TREES,14,late
24,8,6,TINK,,6,late
24,8,7,TINK,,7,late
24,8,8,TINK,,8,late
24,8,9,BROTH,,9,late
24,8,10,HORNET,INSECTS,10,late
24,9,1,CHISEL,TOOLS,16,late
24,9,2,SWITZERLAND,COUNTRIES,15,late
24,9,3,JAPAN,COUNTRIES,13,late
24,9,4,TRANCE,,4,late
24,9,5,SEARCH,,5,late
24,9,6,CLARINET,INSTRUMENTS,2,late
24,9,7,SAW,TOOLS,4,late
24,9,8,PIANO,INSTRUMENTS,8,late
24,9,9,BOATS,,9,late
24,9,10,PROTRACTOR,TOOLS,7,late
24,10,1,ELEVATOR,BUILDING RELATED,5,late
24,10,2,CARPET,BUILDING RELATED,11,late
24,10,3,AZALEA,FLOWERS,13,late
24,10,4,DAHLIA,FLOWERS,4,late
24,10,5,GRIDDLE,KITCHEN-RELATED,10,late
24,10,6,STRAINER,KITCHEN-RELATED,16,late
24,10,7,SASHA,,7,late
24,10,8,FOUNDATION,BUILDING RELATED,2,late
24,10,9,BROCCOLI,VEGETABLES,14,late
24,10,10,CAULIFLOWER,VEGETABLES,1,late
24,10,11,LOG,FLOWERS,6,late
24,10,12,SORE,,12,late
24,10,13,OR,,13,late
24,10,14,ONION,VEGETABLES,3,late
24,10,15,BUTTERCUP,FLOWERS,15,late
24,11,1,VIOLIN,INSTRUMENTS,4,late
24,11,2,CHOW,,2,late
24,11,3,TRIANGLE,INSTRUMENTS,16,late
24,11,4,SAXOPHONE,INSTRUMENTS,9,late
24,11,5,WEDGES,,5,late
24,11,6,RASPBERRY,FRUITS,8,late
24,11,7,CLOUDY,,7,late
24,11,8,HONEYDEW,FRUITS,15,late
24,11,9,CRYING,,9,late
24,11,10,HICKORY,TREES,3,late
24,11,11,SCREWS,TOOLS,12,late
24,11,12,Y,,12,late
24,12,1,FACE,BODY PARTS,1,late
24,12,2,BORN,,2,late
24,12,3,HIPPOPOTAMUS,MAMMALS,6,late
24,12,4,ROSE,FLOWERS,4,late
24,12,5,-,,5,late
24,12,6,NIA,,6,late
24,12,7,DOG,MAMMALS,10,late
24,12,8,DONKEY,MAMMALS,8,late
24,12,9,HIPPOPOTAMUS,MAMMALS,6,late
24,12,10,TIGER,MAMMALS,16,late
24,12,11,ART,,11,late
24,12,12,YOUR,,12,late
24,12,13,YOUR,,13,late
24,13,1,HOLLANDER,,1,late
24,13,2,HOTEL,,2,late
24,13,3,CUP,KITCHEN-RELATED,16,late
24,13,4,ROSE,FLOWERS,4,late
24,13,5,CHURCH,,5,late
24,13,6,BANJO,INSTRUMENTS,2,late
24,13,7,JUMPER,CLOTHING,1,late
24,13,8,HARMONICA,INSTRUMENTS,4,late
24,13,9,UKULELE,INSTRUMENTS,11,late
24,13,10,ANDROID,,10,late
24,13,11,DOLLYWOOD,,11,late
24,13,12,EVERGREEN,TREES,8,late
24,14,1,MICHIGAN,STATES,16,late
24,14,2,IOWA,STATES,2,late
24,14,3,MONKEY,MAMMALS,1,late
24,14,4,TOOTH,BODY PARTS,15,late
24,14,5,FLORIDA,STATES,12,late
24,15,1,JERUSALEM,CITIES,15,late
24,15,2,GROWTH,,2,late
24,15,3,PHILADELPHIA,CITIES,1,late
24,15,4,WISCONSIN,STATES,2,late
24,15,5,VERMONT,STATES,13,late
24,15,6,VANCOUVER,CITIES,8,late
24,15,7,HAWAII,STATES,9,late
24,15,8,TOKYO,CITIES,4,late
24,15,9,KUMQUAT,FRUITS,10,late
24,15,10,GOOGLE,,10,late
24,15,11,NUTS,TOOLS,3,late
24,15,12,NECTARINE,FRUITS,6,late
25,0,1,MONTREAL,CITIES,10,early
25,0,2,PARIS,CITIES,12,early
25,0,3,DALLAS,CITIES,11,early
25,0,4,LOVE,,4,early
25,0,5,R,,5,early
25,0,6,STOMACH,BODY PARTS,7,early
25,0,7,TUBA,INSTRUMENTS,15,early
25,0,8,TRUMPET,INSTRUMENTS,13,early
25,0,9,TAMBOURINE,INSTRUMENTS,14,early
25,0,10,PICCOLO,INSTRUMENTS,16,early
25,1,1,RULER,TOOLS,1,early
25,1,2,WASHER,TOOLS,2,early
25,1,3,BLUE,,3,early
25,1,4,KNOTS,,4,early
25,1,5,MANGO,FRUITS,9,early
25,1,6,JOURNEY,,6,early
25,1,7,BANANA,FRUITS,12,early
25,1,8,KUMQUAT,FRUITS,11,early
25,1,9,VANCOUVER,CITIES,7,early
25,1,10,VERMONT,STATES,13,early
25,1,11,WISCONSIN,STATES,14,early
25,1,12,HAWAII,STATES,16,early
25,1,13,TOKYO,CITIES,6,early
25,2,1,RUTABAGA,VEGETABLES,1,early
25,2,2,ALASKA,STATES,16,early
25,2,3,TEXAS,STATES,15,early
25,2,4,PENNSYLVANIA,STATES,14,early
25,2,5,GINGER,VEGETABLES,2,early
25,2,6,OKRA,VEGETABLES,4,early
25,2,7,RABBIT,MAMMALS,6,early
25,2,8,SHARKS,,8,early
25,2,9,CHRYSALIS,INSECTS,12,early
25,2,10,TERMITE,INSECTS,9,early
25,3,1,-,,1,early
25,3,2,GRIDDLE,KITCHEN-RELATED,15,early
25,3,3,DELILAH,,3,early
25,3,4,AZALEA,FLOWERS,7,early
25,3,5,BUTTERCUP,FLOWERS,6,early
25,3,6,CAULIFLOWER,VEGETABLES,12,early
25,3,7,BROCCOLI,VEGETABLES,10,early
25,3,8,ONION,VEGETABLES,9,early
25,3,9,LOG,FLOWERS,8,early
25,4,1,RED,,1,early
25,4,2,CHOOSE,,2,early
25,4,3,TONGUE,BODY PARTS,3,early
25,4,4,PANCREAS,BODY PARTS,4,early
25,4,5,CLEMENTINE,FRUITS,5,early
25,4,6,HAIR,,6,early
25,4,7,LEMON,FRUITS,8,early
25,4,8,IOWA,STATES,13,early
25,4,9,KANSAS,STATES,15,early
25,4,10,MICHIGAN,STATES,16,early
25,4,11,FLORIDA,STATES,14,early
25,5,1,ASH,TREES,1,early
25,5,2,WILLOW,TREES,3,early
25,5,3,TUMBLR,,3,early
25,5,4,ANKLE,BODY PARTS,8,early
25,5,5,HAND,BODY PARTS,5,early
25,5,6,LIPS,,6,early
25,5,7,SINGER,,7,early
25,5,8,XYLOPHONE,INSTRUMENTS,11,early
25,5,9,GUITAR,INSTRUMENTS,10,early
25,5,10,BONGOS,INSTRUMENTS,9,early
25,6,1,SPATULA,KITCHEN-RELATED,1,early
25,6,2,HOT,,2,early
25,6,3,CALL,,3,early
25,6,4,CORRIDOR,BUILDING RELATED,6,early
25,6,5,DOOR,BUILDING RELATED,7,early
25,6,6,WINDOW,BUILDING RELATED,8,early
25,6,7,MOUSE,MAMMALS,13,early
25,6,8,COW,MAMMALS,14,early
25,6,9,GIRAFFE,MAMMALS,15,early
25,7,1,KIDNEY,BODY PARTS,1,early
25,7,2,SHOULDER,BODY PARTS,2,early
25,7,3,ELBOW,BODY PARTS,3,early
25,7,4,TORONTO,CITIES,13,early
25,7,5,MIAMI,CITIES,14,early
25,7,6,BOMBAY,CITIES,16,early
25,7,7,STOCKHOLM,CITIES,15,early
25,7,8,AUBERGINE,VEGETABLES,11,early
25,7,9,ZUCCHINI,VEGETABLES,9,early
25,7,10,SQUASH,VEGETABLES,10,early
25,8,1,CUBA,COUNTRIES,1,late
25,8,2,EGYPT,COUNTRIES,2,late
25,8,3,IRAN,COUNTRIES,14,late
25,8,4,BLOUSE,CLOTHING,6,late
25,8,5,CAMISOLE,CLOTHING,7,late
25,8,6,SUIT,CLOTHING,11,late
25,8,7,JACKET,CLOTHING,16,late
25,9,1,JUMPER,CLOTHING,14,late
25,9,2,BANJO,INSTRUMENTS,15,late
25,9,3,HARMONICA,INSTRUMENTS,16,late
25,9,4,SPRUCE,TREES,10,late
25,9,5,EVERGREEN,TREES,4,late
25,9,6,MIXER,KITCHEN-RELATED,3,late
25,9,7,COLANDER,KITCHEN-RELATED,5,late
25,9,8,SHIRT,CLOTHING,12,late
25,9,9,COTTONWOOD,TREES,13,late
25,10,1,AMBER,,1,late
25,10,2,HICKORY,TREES,2,late
25,10,3,LIAR,,3,late
25,10,4,ELM,TREES,9,late
25,10,5,QUALM,,5,late
25,10,6,VIOLIN,INSTRUMENTS,5,late
25,10,7,RASPBERRY,FRUITS,4,late
25,10,8,CELLO,INSTRUMENTS,13,late
25,11,1,GLEN,,1,late
25,11,2,SWITZERLAND,COUNTRIES,15,late
25,11,3,JAPAN,COUNTRIES,16,late
25,11,4,FRANCE,COUNTRIES,10,late
25,11,5,CHISEL,TOOLS,2,late
25,11,6,CAT,MAMMALS,5,late
25,11,7,SQUIRREL,MAMMALS,13,late
25,11,8,CLARINET,INSTRUMENTS,9,late
25,12,1,TURRET,,1,late
25,12,2,LETTUCE,VEGETABLES,14,late
25,12,3,LETTUCE,VEGETABLES,14,late
25,12,4,BIG,,4,late
25,12,5,ITALY,COUNTRIES,13,late
25,12,6,MARACAS,INSTRUMENTS,12,late
25,12,7,ELEPHANT,MAMMALS,1,late
25,12,8,ZEBRA,MAMMALS,2,late
25,13,1,KNUCKLE,BODY PARTS,1,late
25,13,2,CHASE,,2,late
25,13,3,HIPPOPOTAMUS,MAMMALS,9,late
25,13,4,KITCHEN,BUILDING RELATED,16,late
25,13,5,TULIP,FLOWERS,2,late
25,13,6,CARNATION,FLOWERS,14,late
25,13,7,DONKEY,MAMMALS,15,late
25,14,1,MILLIPEDE,INSECTS,16,late
25,14,2,WASP,INSECTS,11,late
25,14,3,HORNET,INSECTS,4,late
25,14,4,LOVE,,4,late
25,14,5,TROUSERS,CLOTHING,1,late
25,14,6,BRA,CLOTHING,15,late
25,14,7,CALL,,7,late
25,14,8,CIDER,,8,late
25,14,9,CHEAP,,9,late
25,14,10,SYCAMORE,TREES,6,late
25,14,11,CHICAGO,CITIES,13,late
25,14,12,BERLIN,CITIES,12,late
25,15,1,UTAH,STATES,9,late
25,15,2,ARIZONA,STATES,13,late
25,15,3,MONTANA,STATES,14,late
25,15,4,MAINE,STATES,15,late
25,15,5,PANTS,CLOTHING,16,late
25,15,6,DAISY,FLOWERS,11,late
25,15,7,SKILLET,KITCHEN-RELATED,12,late
25,15,8,UNDERWEAR,CLOTHING,1,late
25,15,9,NICE,,9,late
26,0,1,EVERGREEN,TREES,7,early
26,0,2,SPRUCE,TREES,5,early
26,0,3,TOP,,3,early
26,0,4,MIXER,KITCHEN-RELATED,14,early
26,0,5,BLENDER,KITCHEN-RELATED,16,early
26,0,6,BELT,CLOTHING,3,early
26,0,7,JUMPER,CLOTHING,2,early
26,0,8,ROAD,,8,early
26,0,9,OAK,TREES,6,early
26,0,10,CALENDAR,,10,early
26,0,11,UKULELE,INSTRUMENTS,9,early
26,0,12,BANJO,INSTRUMENTS,10,early
26,0,13,HARMONICA,INSTRUMENTS,11,early
26,0,14,COTTONWOOD,TREES,8,early
26,1,1,MONKEY,MAMMALS,13,early
26,1,2,ANTELOPE,MAMMALS,14,early
26,1,3,RACCOON,,3,early
26,1,4,GOOSE,,4,early
26,1,5,FLORIDA,STATES,5,early
26,1,6,MICHIGAN,STATES,6,early
26,1,7,KANSAS,STATES,7,early
26,1,8,CANTALOUPE,,8,early
26,1,9,HAIR,,9,early
26,1,10,-,,10,early
26,1,11,PANCREAS,BODY PARTS,1,early
26,1,12,TONGUE,BODY PARTS,2,early
26,2,1,CELERY,VEGETABLES,16,early
26,2,2,YAMS,VEGETABLES,14,early
26,2,3,LETTUCE,VEGETABLES,13,early
26,2,4,MARACAS,INSTRUMENTS,1,early
26,2,5,TROMBONE,INSTRUMENTS,2,early
26,2,6,BASS,INSTRUMENTS,4,early
26,2,7,VIOLA,INSTRUMENTS,3,early
26,2,8,ETHIOPIA,COUNTRIES,8,early
26,2,9,AUSTRALIA,COUNTRIES,6,early
26,2,10,POLAND,COUNTRIES,7,early
26,2,11,LION,MAMMALS,9,early
26,2,12,TAGGED,,12,early
26,2,13,MONKEY,MAMMALS,13,early
26,3,1,CALL,,1,early
26,3,2,CORRIDOR,BUILDING RELATED,13,early
26,3,3,DOOR,BUILDING RELATED,15,early
26,3,4,WINDOW,BUILDING RELATED,14,early
26,3,5,STRAWBERRY,FRUITS,1,early
26,3,6,KIWI,FRUITS,3,early
26,3,7,TANGELO,FRUITS,2,early
26,3,8,GIRAFFE,MAMMALS,9,early
26,3,9,COW,MAMMALS,10,early
26,3,10,HORSE,MAMMALS,11,early
26,3,11,REFRIGERATOR,KITCHEN-RELATED,5,early
26,3,12,SPATULA,KITCHEN-RELATED,6,early
26,3,13,GLASS,KITCHEN-RELATED,7,early
26,3,14,POMEGRANATE,FRUITS,11,early
26,3,15,ACTUALLY,,15,early
26,3,16,GUAVA,FRUITS,4,early
26,4,1,MONTANA,STATES,13,early
26,4,2,ARIZONA,STATES,14,early
26,4,3,UTAH,STATES,15,early
26,4,4,MAIN,,4,early
26,4,5,DRESS,CLOTHING,1,early
26,4,6,PANTS,CLOTHING,2,early
26,4,7,UNDERWEAR,CLOTHING,3,early
26,4,8,TURTLE,,8,early
26,4,9,KNIFE,KITCHEN-RELATED,9,early
26,4,10,SKILLET,KITCHEN-RELATED,10,early
26,4,11,TOASTER,KITCHEN-RELATED,11,early
26,4,12,BORK,,12,early
26,4,13,SUNFLOWER,FLOWERS,5,early
26,4,14,LILY,FLOWERS,7,early
26,4,15,NARCISSIST,,15,early
26,4,16,DAISY,FLOWERS,8,early
26,5,1,BULBS,,1,early
26,5,2,PROTRACTOR,TOOLS,15,early
26,5,3,CHISEL,TOOLS,13,early
26,5,4,SAW,TOOLS,14,early
26,5,5,ENGLAND,COUNTRIES,10,early
26,5,6,FRANCE,COUNTRIES,9,early
26,5,7,SWITZERLAND,COUNTRIES,12,early
26,5,8,JAPAN,COUNTRIES,11,early
26,5,9,LEOPARD,MAMMALS,2,early
26,5,10,CAT,MAMMALS,4,early
26,5,11,SQUIRREL,MAMMALS,1,early
26,5,12,SERIT,,12,early
26,5,13,PIANO,INSTRUMENTS,5,early
26,5,14,KAZOO,INSTRUMENTS,6,early
26,5,15,CLARINET,INSTRUMENTS,8,early
26,5,16,DRUM,INSTRUMENTS,7,early
26,6,1,SQUASH,VEGETABLES,16,early
26,6,2,OVER,,2,early
26,6,3,AGAIN,,3,early
26,6,4,/,,4,early
26,6,5,ZUCCHINI,VEGETABLES,15,early
26,6,6,STOCKHOLM,CITIES,1,early
26,6,7,BOMBAY,CITIES,2,early
26,6,8,MIAMI,CITIES,4,early
26,6,9,TORONTO,CITIES,3,early
26,6,10,WOLF,MAMMALS,12,early
26,6,11,PANTHER,MAMMALS,10,early
26,6,12,AND,,12,early
26,6,13,GO,,13,early
26,7,1,NECTARINE,FRUITS,9,early
26,7,2,APPLE,,2,early
26,7,3,TOKYO,CITIES,14,early
26,7,4,PHILADELPHIA,CITIES,16,early
26,7,5,HAWAII,STATES,1,early
26,7,6,WISCONSIN,STATES,2,early
26,7,7,CALIFORNIA,STATES,4,early
26,7,8,VERMONT,STATES,3,early
26,7,9,GROUPON,,9,early
26,8,1,SPINACH,VEGETABLES,16,late
26,8,2,GARLIC,VEGETABLES,15,late
26,8,3,SOUP,,3,late
26,8,4,POTATO,VEGETABLES,5,late
26,8,5,GERMANY,COUNTRIES,6,late
26,8,6,OR,,6,late
26,8,7,ON,,7,late
26,8,8,CUBA,COUNTRIES,9,late
26,8,9,JACKET,CLOTHING,1,late
26,8,10,BLOUSE,CLOTHING,10,late
26,8,11,ROBBIE,,11,late
26,8,12,FURNACE,BUILDING RELATED,13,late
26,9,1,SATYR,,1,late
26,9,2,TROUSERS,CLOTHING,13,late
26,9,3,BRA,CLOTHING,15,late
26,9,4,SYDNEY,CITIES,1,late
26,9,5,TEAK,TREES,14,late
26,9,6,MOSQUITO,INSECTS,12,late
26,9,7,OR,,7,late
26,9,8,NET,,8,late
26,9,9,CLAWS,,9,late
26,10,1,FINGER,BODY PARTS,16,late
26,10,2,ANKLE,BODY PARTS,5,late
26,10,3,LEFT,,3,late
26,10,4,ACCORDION,INSTRUMENTS,4,late
26,10,5,WARM,,5,late
26,10,6,LARVAE,,6,late
26,10,7,WATCH,,7,late
26,10,8,EUCALYPTUS,TREES,2,late
26,11,1,MONTREAL,CITIES,16,late
26,11,2,PARIS,CITIES,1,late
26,11,3,SAD,,3,late
26,11,4,TROMBONE,INSTRUMENTS,2,late
26,11,5,TAMBOURINE,INSTRUMENTS,12,late
26,11,6,PICCOLO,INSTRUMENTS,9,late
26,11,7,STOMACH,BODY PARTS,15,late
26,11,8,PARIS,CITIES,1,late
26,11,9,THERMOMETER,KITCHEN-RELATED,3,late
26,11,10,DALLAS,CITIES,4,late
26,12,1,RHINOCEROS,MAMMALS,16,late
26,12,2,ALASKA,STATES,5,late
26,12,3,PHILADELPHIA,CITIES,16,late
26,12,4,TEXAS,STATES,11,late
26,13,1,ALCOVE,BUILDING RELATED,11,late
26,13,2,CARNATION,FLOWERS,15,late
26,13,3,KITCHEN,BUILDING RELATED,16,late
26,13,4,AIRBASE,,4,late
26,13,5,HARD,,5,late
26,13,6,TULIP,FLOWERS,2,late
26,13,7,ROSE,FLOWERS,10,late
26,13,8,DOG,MAMMALS,12,late
26,13,9,KITCHEN,BUILDING RELATED,16,late
26,14,1,ELEVATOR,BUILDING RELATED,16,late
26,14,2,LOG,FLOWERS,14,late
26,14,3,FOUNDATION,BUILDING RELATED,4,late
26,14,4,ONION,VEGETABLES,9,late
26,14,5,FLOOR,BUILDING RELATED,8,late
26,14,6,CARPET,BUILDING RELATED,1,late
26,14,7,PICKLE,VEGETABLES,2,late
26,14,8,BROCCOLI,VEGETABLES,13,late
26,14,9,CAULIFLOWER,VEGETABLES,15,late
26,15,1,FAKE,,1,late
26,15,2,HAMMER,TOOLS,2,late
26,15,3,WIRE,TOOLS,14,late
26,15,4,ELM,TREES,4,late
26,15,5,HI,,5,late
27,0,1,RIDDLE,,1,early
27,0,2,STRAINER,KITCHEN-RELATED,16,early
27,0,3,AZALEA,FLOWERS,3,early
27,0,4,DAHLIA,FLOWERS,4,early
27,0,5,CARPET,BUILDING RELATED,11,early
27,0,6,FLOOR,BUILDING RELATED,12,early
27,0,7,CAULIFLOWER,VEGETABLES,7,early
27,0,8,ONION,VEGETABLES,8,early
27,0,9,BROCCOLI,VEGETABLES,5,early
27,0,10,GOOGLE,,10,early
27,0,11,FOUNDATION,BUILDING RELATED,9,early
27,0,12,ELEVATOR,BUILDING RELATED,10,early
27,0,13,BUTTERCUP,FLOWERS,2,early
27,0,14,LOG,FLOWERS,1,early
27,1,1,DOOR,BUILDING RELATED,16,early
27,1,2,CORRIDOR,BUILDING RELATED,15,early
27,1,3,WINDOWS,,3,early
27,1,4,CALL,,4,early
27,1,5,HOW,,5,early
27,1,6,GIRAFFE,MAMMALS,11,early
27,1,7,HORSE,MAMMALS,9,early
27,1,8,MOUSE,MAMMALS,10,early
27,1,9,STRAWBERRY,FRUITS,2,early
27,1,10,KIWI,FRUITS,3,early
27,1,11,ANGELO,,11,early
27,1,12,GUAVA,FRUITS,1,early
27,1,13,HOT,,13,early
27,1,14,GLASS,KITCHEN-RELATED,8,early
27,2,1,PROTRACTOR,TOOLS,15,early
27,2,2,SAW,TOOLS,16,early
27,2,3,BOATS,,3,early
27,2,4,CHISEL,TOOLS,14,early
27,2,5,LEOPARD,MAMMALS,11,early
27,2,6,SQUIRREL,MAMMALS,10,early
27,2,7,FERRETS,,7,early
27,2,8,FRANCE,COUNTRIES,7,early
27,2,9,SWITZERLAND,COUNTRIES,8,early
27,2,10,WIND,,10,early
27,2,11,JAPAN,COUNTRIES,5,early
27,2,12,PIANO,INSTRUMENTS,3,early
27,2,13,CLARINET,INSTRUMENTS,1,early
27,2,14,FROM,,14,early
27,2,15,KAZOO,INSTRUMENTS,4,early
27,3,1,MOG,,1,early
27,3,2,THERMOMETER,KITCHEN-RELATED,16,early
27,3,3,ROBIN,,3,early
27,3,4,BROILER,KITCHEN-RELATED,13,early
27,3,5,ROME,CITIES,5,early
27,3,6,IRIS,,6,early
27,3,7,MONTREAL,CITIES,7,early
27,3,8,DALLAS,CITIES,8,early
27,3,9,TRUMPET,INSTRUMENTS,3,early
27,3,10,PICCOLO,INSTRUMENTS,1,early
27,3,11,TAMBOURINE,INSTRUMENTS,2,early
27,3,12,-,,12,early
27,4,1,KITCHEN,BUILDING RELATED,15,early
27,4,2,BARN,BUILDING RELATED,16,early
27,4,3,ALCO,,3,early
27,4,4,GAZEBO,BUILDING RELATED,13,early
27,4,5,HEART,BODY PARTS,9,early
27,4,6,BASS,INSTRUMENTS,5,early
27,4,7,E,,7,early
27,4,8,R,,8,early
27,4,9,UNCLE,,9,early
27,4,10,JUNIOR,,10,early
27,4,11,TULIP,FLOWERS,4,early
27,4,12,CARNATION,FLOWERS,2,early
27,4,13,ROSE,FLOWERS,3,early
27,4,14,DOG,MAMMALS,6,early
27,4,15,DONKEY,MAMMALS,7,early
27,4,16,TIGER,MAMMALS,5,early
27,5,1,CEDAR,TREES,13,early
27,5,2,HOME,,2,early
27,5,3,PINK,,3,early
27,5,4,SYCAMORE,TREES,16,early
27,5,5,SWEATER,CLOTHING,11,early
27,5,6,WOLVES,,6,early
27,5,7,BRA,CLOTHING,10,early
27,5,8,TROUSERS,CLOTHING,9,early
27,5,9,RENO,CITIES,1,early
27,5,10,SYDNEY,CITIES,3,early
27,5,11,BERLIN,CITIES,2,early
27,5,12,CHICAGO,CITIES,4,early
27,5,13,MANTIS,INSECTS,7,early
27,5,14,CORNET,,14,early
27,5,15,WASP,INSECTS,8,early
27,5,16,MOSQUITO,INSECTS,6,early
27,6,1,MAPLE,TREES,13,early
27,6,2,HICKORY,TREES,14,early
27,6,3,VINE,,3,early
27,6,4,TRIANGLE,INSTRUMENTS,5,early
27,6,5,HELLO,,5,early
27,6,6,IOWA,STATES,11,early
27,6,7,WEDGE,TOOLS,3,early
27,6,8,SHIMMER,,8,early
27,6,9,SCREWS,TOOLS,1,early
27,6,10,WIRE,TOOLS,2,early
27,7,1,PANTHER,MAMMALS,13,early
27,7,2,GOAT,MAMMALS,14,early
27,7,3,SHEEP,MAMMALS,15,early
27,7,4,TORONTO,CITIES,2,early
27,7,5,MIAMI,CITIES,3,early
27,7,6,BOMBAY,CITIES,1,early
27,7,7,STOCKHOLM,CITIES,4,early
27,7,8,ZUCCHINI,VEGETABLES,10,early
27,7,9,SQUASH,VEGETABLES,9,early
27,7,10,AUBERGINE,VEGETABLES,11,early
27,7,11,COLORS,,11,early
27,7,12,SHOULDER,BODY PARTS,5,early
27,7,13,KIDNEY,BODY PARTS,6,early
27,7,14,ELBOW,BODY PARTS,8,early
27,8,1,CALIFORNIA,STATES,15,late
27,8,2,CLUE,,2,late
27,8,3,TOKYO,CITIES,13,late
27,8,4,KUMQUAT,FRUITS,14,late
27,8,5,JERUSALEM,CITIES,7,late
27,8,6,VERMONT,STATES,8,late
27,8,7,WASHER,TOOLS,6,late
27,8,8,VANCOUVER,CITIES,5,late
27,8,9,PHILADELPHIA,CITIES,9,late
27,8,10,RULER,TOOLS,10,late
27,8,11,MANGO,FRUITS,11,late
27,8,12,TANGERINE,,12,late
27,8,13,BANANA,FRUITS,4,late
27,8,14,HAWAII,STATES,3,late
27,8,15,WISCONSIN,STATES,2,late
27,9,1,FOX,MAMMALS,15,late
27,9,2,RAMA,,2,late
27,9,3,CHRYSALIS,INSECTS,1,late
27,9,4,RABBIT,MAMMALS,2,late
27,9,5,RUTABAGA,VEGETABLES,11,late
27,9,6,BEATLES,,6,late
27,9,7,OKRA,VEGETABLES,6,late
27,9,8,ALASKA,STATES,4,late
27,9,9,PENNSYLVANIA,STATES,13,late
27,9,10,GINGER,VEGETABLES,14,late
27,9,11,TERMITE,INSECTS,5,late
27,9,12,OHIO,STATES,7,late
27,10,1,ELEPHANT,MAMMALS,16,late
27,10,2,BIOLA,,2,late
27,10,3,TROMBONE,INSTRUMENTS,2,late
27,10,4,FOR,,4,late
27,10,5,RENT,,5,late
27,10,6,LETTUCE,VEGETABLES,9,late
27,10,7,CELERY,VEGETABLES,10,late
27,10,8,ZEBRA,MAMMALS,12,late
27,10,9,YAMS,VEGETABLES,11,late
27,10,10,LION,MAMMALS,7,late
27,10,11,CHECK,,11,late
27,10,12,AUSTRALIA,COUNTRIES,6,late
27,10,13,ETHIOPIA,COUNTRIES,13,late
